key,type,item,english,translation,notes
ui_all_6a72085,string,,All,Alle,
ui_all_batteries_ok_9676f73,string,,All batteries OK,Alle batterier OK,
ui_all_calendar_entities_bffb01d,string,,All calendar entities,Alle kalenderenheder,
ui_all_levels_6b4fde3,string,,All levels,Alle niveauer,
ui_all_off_97b7833,string,,All off,Helt slukket,
ui_all_thermostats_59c8297,string,,All thermostats,Alle termostater,
ui_all_types_30c8a0f,string,,All types,Alle typer,
ui_allow_all_the_time_d91ab85,string,,Allow All The Time,Tillad hele tiden,
ui_allow_editing_24f2b54,string,,Allow editing,Tillad redigering,
ui_allow_theme_colors_icons_names_and_wallpaper_but_not_efc8a97,string,,"Allow theme, colors, icons, names and wallpaper — but not adding or removing widgets, buttons or rooms","Tillad temaer, farver, ikoner, navne og tapet - men ikke tilføje eller fjerne widgets, knapper eller rum",
ui_always_a91bcce,string,,Always,Altid,
ui_an_admin_can_share_one_dashboard_with_the_whole_5a5434d,string,,"An admin can share one dashboard with the whole family so everyone gets the same layout. To use it, an admin needs to install the HKI 7 Cloud component and share a dashboard first.","En administrator kan dele ét dashboard med hele familien, så alle får det samme layout. For at bruge det skal en administrator installere komponenten HKI 7 Cloud og dele et dashboard først.",don't translate HKI 7 Cloud
ui_an_admin_needs_to_install_the_hki_7_cloud_0e9241b,string,,An admin needs to install the HKI 7 Cloud component and share a dashboard first.,En administrator skal først installere komponenten HKI 7 Cloud og dele et dashboard.,don't translate HKI 7 Cloud
ui_android_location_permission_2ff3839,string,,Android Location Permission,Android-placeringstilladelse,
ui_animated_icons_aa39cfe,string,,Animated icons,Animerede ikoner,
ui_animation_62afd21,string,,Animation,Animation,
ui_announced_letter_3a7ac05,string,,Announced letter,Meddelt brev,
ui_any_state_c7274cb,string,,Any state,Enhver stat,
ui_appearance_41def7a,string,,Appearance,Udseende,
ui_applies_to_all_dashboard_buttons_widgets_stacks_rooms_and_9715deb,string,,"Applies to all dashboard buttons, widgets, stacks, rooms, and cards.","Gælder for alle dashboardknapper, widgets, stakke, rum og kort.",
ui_apply_cfea419,string,,Apply,Anvende,
ui_archived_eddc813,string,,Archived,Arkiveret,
ui_are_you_sure_you_want_to_clear_battery_config_3e19f24,string,,Are you sure you want to clear battery config?,"Er du sikker på, at du vil rydde batterikonfigurationen?",
ui_armed_32caa31,string,,Armed,Bevæbnet,
ui_armed_away_6834abf,string,,Armed away,Bevæbnet væk,
ui_armed_home_c8d0b44,string,,Armed home,Bevæbnet hjem,
ui_armed_night_80659bd,string,,Armed night,Bevæbnet nat,
ui_arming_in_seconds_b9e07a8,string,,Arming in %1$s seconds,Tilkobling om %1$s sekunder,keep %1$s
ui_aspect_ratio_4e077cf,string,,Aspect ratio,Størrelsesforhold,
ui_aspect_ratio_used_by_every_stream_275bb52,string,,Aspect ratio used by every stream,Størrelsesforhold brugt af hver stream,
ui_astronomical_tap_or_swipe_683fe28,string,,Astronomical · tap or swipe,Astronomisk · tryk eller stryg,
ui_at_target_6a8dbb5,string,,At target,I mål,
ui_auto_c614ba7,string,,Auto,Auto,
ui_auto_dashboard_c7a509a,string,,Auto dashboard,Auto dashboard,
ui_auto_discovered_e0643da,string,,Auto-discovered,Auto-opdaget,
ui_auto_generate_0f86c24,string,,Auto Generate,Generer automatisk,
ui_auto_generate_1502534,string,,Auto generate,Generer automatisk,
ui_auto_generation_is_a_one_time_starting_point_the_6b317fe,string,,"Auto generation is a one-time starting point. The Home page starts empty in either mode, and you can re-import Home Assistant data later from individual views.","Autogenerering er et engangsudgangspunkt. Hjemmesiden starter tom i begge tilstande, og du kan genimportere Home Assistant data senere fra individuelle visninger.",don't translate Home Assistant
ui_auto_manual_342b68e,string,,Auto + %1$s manual,Auto + %1$s manual,keep %1$s
ui_auto_none_f606e9b,string,,Auto / none,Auto / ingen,
ui_auto_scan_150eb4b,string,,Auto-scan,Automatisk scanning,
ui_auto_unavailable_33737ba,string,,Auto / unavailable,Auto / ikke tilgængelig,
ui_automatic_cloud_backup_494d882,string,,Automatic cloud backup,Automatisk cloud backup,
ui_automatic_configuration_only_battery_class_percentage_sens_ce9ab03,string,,Automatic configuration: only battery-class percentage sensors are included.,Automatisk konfiguration: Kun batteriklasse-procentsensorer er inkluderet.,
ui_automatic_local_cloud_backup_7aef407,string,,Automatic local cloud backup,Automatisk lokal cloud backup,
ui_automatic_paging_and_transition_style_792709a,string,,Automatic paging and transition style,Automatisk personsøgning og overgangsstil,
ui_automatically_backs_up_your_dashboard_and_appearance_setti_cd89812,string,,"Automatically backs up your dashboard and appearance settings to your own Home Assistant every day, so you can restore them any time. Requires the HKI 7 Cloud custom component (install it via HACS).","Sikkerhedskopierer automatisk dit dashboard og dine udseendeindstillinger til din egen Home Assistant hver dag, så du kan gendanne dem til enhver tid. Kræver den brugerdefinerede HKI 7 Cloud-komponent (installer den via HACS).","don't translate HKI 7 Cloud, Home Assistant"
ui_automation_a15fde5,string,,Automation,Automatisering,
ui_automations_even_when_the_app_is_closed_or_not_d27e5b1,string,,"automations, even when the app is closed or not in use.\n\n","automatiseringer, selv når appen er lukket eller ikke er i brug.",\n = line break
ui_autoplay_95619b5,string,,Autoplay,Autoplay,
ui_average_93a8018,string,,average,gennemsnit,
ui_azimuth_d2fbdb3,string,,Azimuth,Azimuth,
ui_back_b52b36b,string,,Back,Tilbage,
ui_back_up_now_527bf1a,string,,Back up now,Back up nu,
ui_background_image_url_or_path_dfc4908,string,,Background image (URL or path),Baggrundsbillede (URL eller sti),
ui_background_location_5f56f21,string,,Background location,Baggrundsplacering,
ui_background_notifications_563a463,string,,Background notifications,Baggrundsmeddelelser,
ui_background_usage_fd8ed73,string,,Background Usage,Brug af baggrund,
ui_backing_up_f600558,string,,Backing up…,Sikkerhedskopierer...,
ui_backspace_88d130a,string,,Backspace,Backspace,
ui_backup_and_restore_a593246,string,,Backup and Restore,Sikkerhedskopiering og gendannelse,
ui_backup_dd96994,string,,Backup,Backup,
ui_backups_contain_dashboard_and_appearance_configuration_onl_d5856be,string,,"Backups contain dashboard and appearance configuration only. Connection details, app permissions, location state, and notification history are not included.","Sikkerhedskopier indeholder kun dashboard og udseendekonfiguration. Forbindelsesdetaljer, apptilladelser, placeringstilstand og notifikationshistorik er ikke inkluderet.",
ui_badge_bar_layout_4b4dfdd,string,,Badge bar layout,Badge bar layout,
ui_bars_ad5fb3b,string,,Bars,Barer,
ui_batt_679d0aa,string,,Batt,Batt,
ui_batteries_0970f9d,string,,Batteries,Batterier,
ui_battery_4a9be04,string,,Battery,Batteri,
ui_battery_74dff99,string,,Battery: %1$s,Batteri: %1$s,keep %1$s
ui_battery_attention_0feaa08,string,,battery-attention,batteri-opmærksomhed,
ui_battery_battery_notes_only_14e5936,string,,Battery+ / Battery Notes only,Kun batteri+ / batteribemærkninger,
ui_battery_energy_25638f8,string,,battery-energy,batteri-energi,
ui_battery_entities_visible_9299588,string,,%1$s battery entities visible,%1$s batterienheder synlige,keep %1$s
ui_battery_fill_8b6793e,string,,battery-fill,batterifyldning,
ui_battery_health_12c0ce4,string,,BATTERY HEALTH,BATTERI SUNDHED,
ui_battery_health_8cc8e64,string,,BATTERY+ HEALTH,BATTERI+ SUNDHED,
ui_battery_level_is_healthy_1de4c4f,string,,Battery level is healthy,Batteriniveauet er sundt,
ui_battery_levels_7c61b65,string,,Battery Levels,Batteriniveauer,
ui_battery_optimization_7676ca5,string,,Battery Optimization,Batterioptimering,
ui_battery_orbit_9aa5d8c,string,,battery-orbit,batteri-kredsløb,
ui_battery_rules_be75b3c,string,,Battery rules,Batteriregler,
ui_battery_sensor_optional_0e261e6,string,,Battery sensor (optional),Batterisensor (valgfri),
ui_behavior_70cb647,string,,Behavior,Opførsel,
ui_birthday_yyyy_mm_dd_d1a9b03,string,,Birthday (YYYY-MM-DD),Fødselsdag (ÅÅÅÅ-MM-DD),
ui_bold_100_1b94255,string,,Bold (+100),Fed (+100),
ui_bolder_200_9cc5d65,string,,Bolder (+200),Mere (+200),
ui_boldest_300_c5a490d,string,,Boldest (+300),Fedeste (+300),
ui_boldness_10b6938,string,,Boldness · %1$s,Dristighed · %1$s,keep %1$s
ui_brand_and_third_party_work_8d6d517,string,,Brand and third-party work,Brand og tredjeparts arbejde,
ui_brightness_222d6d5,string,,%1$s brightness,%1$s lysstyrke,keep %1$s
ui_brightness_8e06ad0,string,,BRIGHTNESS,LYSSTYRKE,
ui_brightness_slider_a427c80,string,,Brightness slider,Skyder for lysstyrke,
ui_build_the_interface_entirely_your_way_e94582f,string,,Build the interface entirely your way.,Byg grænsefladen helt på din måde.,
ui_building_your_dashboard_2943961,string,,Building your dashboard,Opbygning af dit dashboard,
ui_built_in_20f409c,string,,Built-in,Indbygget,
ui_button_794145f,string,,Button,Knap,
ui_button_image_2483e32,string,,Button image,Knap billede,
ui_button_lock_28d87b1,string,,Button lock,Knaplås,
ui_button_stack_ee9e7f8,string,,Button Stack,Knap stak,
ui_button_type_890a578,string,,Button type,Knap type,
ui_buttons_available_from_this_person_s_detail_dialog_ab3f9f9,string,,Buttons available from this person's detail dialog,Knapper tilgængelige fra denne persons detaljedialog,
ui_c_286a95c,string,,%1$s %2$s°C,%1$s %2$s°C,keep %1$s %2$s
ui_c_3d3c16f,string,,%1$s - %2$s°C,%1$s - %2$s°C,keep %1$s %2$s
ui_c_a178665,string,,°C,°C,
ui_calendar_content_1f185c8,string,,Calendar content,Kalenderindhold,
ui_calendars_9444501,string,,Calendars,Kalendere,
ui_camera_4da9c9a,string,,Camera,Kamera,
ui_camera_aspect_ratio_928bf09,string,,Camera aspect ratio,Kameraets billedformat,
ui_camera_display_20a9c82,string,,Camera display,Kamera display,
ui_camera_feed_cc1f19e,string,,Camera Feed,Kamerafeed,
ui_camera_page_6b1987b,string,,camera_page,kamera_side,
ui_camera_stack_645ea0f,string,,Camera Stack,Kamera stak,
ui_camera_url_0eebe87,string,,Camera URL,Kamera URL,
ui_cameras_d3daff3,string,,Cameras,Kameraer,
ui_camerascan_00bd2cb,string,,cameraScan,kameraScan,
ui_can_t_reach_the_server_73079bd,string,,Can't reach the server,Kan ikke nå serveren,
ui_cancel_77dfd21,string,,Cancel,Ophæve,
ui_cancel_arming_5d383c8,string,,Cancel arming,Annuller tilkobling,
ui_card_4d4ce73,string,,Card,Kort,
ui_card_data_4a42176,string,,Card & data,Kort & data,
ui_card_entities_e548a55,string,,Card & entities,Kort og enheder,
ui_card_layout_f83b655,string,,Card layout,Kort layout,
ui_card_settings_1a3b62a,string,,Card settings,Kortindstillinger,
ui_card_shape_and_width_0d513f7,string,,Card shape and width,Kortets form og bredde,
ui_card_shape_width_and_background_e4aff1c,string,,"Card shape, width, and background","Kortets form, bredde og baggrund",
ui_card_size_shape_and_background_df75707,string,,"Card size, shape, and background","Kortstørrelse, form og baggrund",
ui_card_width_icon_and_styling_de70fd8,string,,"Card width, icon, and styling","Kortbredde, ikon og stil",
ui_card_width_shape_icon_and_background_c3695b5,string,,"Card width, shape, icon, and background","Kortets bredde, form, ikon og baggrund",
ui_cards_0f830bc,string,,Cards,Kort,
ui_cards_data_a33e044,string,,Cards & data,Kort og data,
ui_cards_entities_be4393a,string,,Cards & entities,Kort og enheder,
ui_carrier_accounts_20ad36c,string,,Carrier accounts,Transportørkonti,
ui_carrier_devices_9927ae1,string,,Carrier devices,Transportørenheder,
ui_carrier_display_name_optional_5ca06fc,string,,Carrier display name (optional),Visningsnavn fra mobilselskab (valgfrit),
ui_center_adapt_now_and_pause_buttons_81074b2,string,,Center Adapt now and Pause buttons,Center Tilpas nu og Pause knapper,
ui_change_64fbd99,string,,Change,Forandring,
ui_change_avatar_image_217fbce,string,,Change avatar image,Skift avatarbillede,
ui_changing_mode_3da68b4,string,,Changing mode,Skifter tilstand,
ui_charge_flow_ceb6c62,string,,Charge & flow,Opladning og flow,
ui_chart_66c7734,string,,Chart,Diagram,
ui_checking_for_shared_dashboards_5f2f823,string,,Checking for shared dashboards…,Søger efter delte betjeningspaneler...,
ui_checking_for_the_hki_7_cloud_component_c76112a,string,,Checking for the HKI 7 Cloud component…,Kontrollerer for komponenten HKI 7 Cloud...,don't translate HKI 7 Cloud
ui_choose_78b7c9f,string,,Choose,Vælge,
ui_choose_a_different_server_47e6ce6,string,,Choose a different server,Vælg en anden server,
ui_choose_a_side_when_the_badge_bar_is_split_6e3c73d,string,,Choose a side when the badge bar is split,"Vælg en side, når badgebjælken er delt",
ui_choose_a_state_7ab7191,string,,Choose a state,Vælg en stat,
ui_choose_a_visual_home_assistant_block_e7c8652,string,,Choose a visual Home Assistant block,Vælg en visuel Home Assistant blok,don't translate Home Assistant
ui_choose_action_cf9c80e,string,,Choose action,Vælg handling,
ui_choose_an_action_e82323b,string,,Choose an action,Vælg en handling,
ui_choose_an_entity_00fd1cc,string,,Choose an entity,Vælg en enhed,
ui_choose_an_entity_first_d59e681,string,,Choose an entity first,Vælg først en enhed,
ui_choose_an_expanded_or_compact_dashboard_header_815902d,string,,Choose an expanded or compact dashboard header,Vælg en udvidet eller kompakt dashboardoverskrift,
ui_choose_avatar_image_bcd5b00,string,,Choose avatar image,Vælg avatarbillede,
ui_choose_between_the_full_header_and_a_compact_navigation_90ec55e,string,,Choose between the full header and a compact navigation bar,Vælg mellem den fulde sidehoved og en kompakt navigationslinje,
ui_choose_entity_31b0424,string,,Choose entity,Vælg enhed,
ui_choose_how_this_phone_or_tablet_appears_in_home_419da67,string,,Choose how this phone or tablet appears in Home Assistant,"Vælg, hvordan denne telefon eller tablet skal se ud i Home Assistant",don't translate Home Assistant
ui_choose_icon_b0047ce,string,,Choose icon,Vælg ikon,
ui_choose_included_cards_and_shared_entity_overrides_a507343,string,,Choose included cards and shared entity overrides,Vælg inkluderede kort og delte enhedstilsidesættelser,
ui_choose_included_views_and_shared_entity_overrides_41f2e64,string,,Choose included views and shared entity overrides,Vælg inkluderede visninger og delt enhedstilsidesættelse,
ui_choose_one_or_more_carrier_devices_in_widget_settings_100a4ca,string,,Choose one or more carrier devices in widget settings.,Vælg en eller flere operatørenheder i widgetindstillinger.,
ui_choose_person_entity_977db64,string,,Choose person entity,Vælg personenhed,
ui_choose_the_climate_view_and_optional_entity_overrides_a69cbbc,string,,Choose the climate view and optional entity overrides,Vælg klimavisning og valgfri enhedstilsidesættelse,
ui_choose_the_energy_view_and_override_its_entities_if_523c3be,string,,Choose the energy view and override its entities if needed,"Vælg energivisningen, og tilsidesæt dens entiteter, hvis det er nødvendigt",
ui_choose_the_entity_and_card_content_8bde89a,string,,Choose the entity and card content,Vælg enhed og kortindhold,
ui_choose_the_home_assistant_entities_that_drive_this_room_53a4061,string,,Choose the Home Assistant entities that drive this room's live indicators. Indicators only appear while they are active.,"Vælg de Home Assistant-enheder, der driver dette rums live-indikatorer. Indikatorer vises kun, mens de er aktive.",don't translate Home Assistant
ui_choose_the_home_assistant_shown_in_hki_7_b29bc26,string,,Choose the Home Assistant shown in HKI 7,Vælg Home Assistant vist i HKI 7,"don't translate Home Assistant, HKI 7"
ui_choose_the_player_and_dashboard_label_7fa88ba,string,,Choose the player and dashboard label,Vælg afspilleren og dashboardetiket,
ui_choose_the_profile_for_this_light_d8c7bae,string,,Choose the profile for this light,Vælg profilen til denne lampe,
ui_choose_the_sensors_plotted_together_3bc1663,string,,Choose the sensors plotted together,Vælg sensorerne plottet sammen,
ui_choose_the_source_and_when_a_battery_is_considered_0b993df,string,,Choose the source and when a battery is considered low,Vælg kilden og hvornår et batteri anses for lavt,
ui_choose_what_tap_double_tap_and_hold_should_do_0bbe9c8,string,,"Choose what tap, double tap, and hold should do","Vælg, hvad tryk, dobbelttryk og hold skal gøre",
ui_choose_what_this_action_should_control_7ebe4ab,string,,Choose what this action should control,"Vælg, hvad denne handling skal kontrollere",
ui_choose_what_this_badge_summarizes_a7af7e6,string,,Choose what this badge summarizes,"Vælg, hvad dette badge opsummerer",
ui_choose_what_this_header_pill_shows_0bbdbc2,string,,Choose what this header pill shows,"Vælg, hvad denne header-pille viser",
ui_choose_where_to_restore_the_dashboard_configuration_from_bb40b34,string,,Choose where to restore the dashboard configuration from.,"Vælg, hvor du vil gendanne dashboard-konfigurationen fra.",
ui_choose_whether_this_person_appears_in_the_home_header_49f0ec2,string,,Choose whether this person appears in the Home header,"Vælg, om denne person skal vises i startoverskriften",
ui_choose_which_profiles_this_widget_can_control_2cd9b2b,string,,Choose which profiles this widget can control,"Vælg, hvilke profiler denne widget kan styre",
ui_choose_who_can_see_this_dashboard_they_can_import_2f5e49d,string,,Choose who can see this dashboard. They can import it into their own app.,"Vælg, hvem der kan se dette betjeningspanel. De kan importere det til deres egen app.",
ui_choose_your_dashboard_1ec85e9,string,,Choose your dashboard,Vælg dit dashboard,
ui_clean_rooms_4dc67ab,string,,Clean rooms,Rene værelser,
ui_clean_selected_43d8dd5,string,,Clean selected,Rens valgt,
ui_clear_719ea39,string,,Clear,Klar,
ui_clear_battery_config_d8854f7,string,,Clear battery config?,Vil du slette batterikonfigurationen?,
ui_clear_battery_view_1952347,string,,Clear battery view?,Ryd batterivisning?,
ui_clear_battery_view_5ef09bf,string,,Clear Battery View,Ryd batterivisning,
ui_clear_climate_view_48e8a5e,string,,Clear Climate View,Klar klimaudsigt,
ui_clear_climate_view_9a1339c,string,,Clear climate view?,Klart klimaudsigt?,
ui_clear_config_51f6330,string,,Clear config,Ryd konfiguration,
ui_clear_energy_view_401c166,string,,Clear Energy View,Klar energivisning,
ui_clear_energy_view_d577bb7,string,,Clear energy view?,Klart energisyn?,
ui_clear_filters_4122267,string,,Clear filters,Ryd filtre,
ui_clear_rooms_view_87a43ca,string,,Clear Rooms View,Udsigt over klare værelser,
ui_clear_rooms_view_f1d0d72,string,,Clear rooms view?,Ryd udsigt til værelserne?,
ui_clear_search_67300d0,string,,Clear search,Ryd søgning,
ui_clear_security_view_219e25b,string,,Clear Security View,Ryd sikkerhedsvisning,
ui_clear_security_view_48790f7,string,,Clear security view?,Ryd sikkerhedsvisning?,
ui_clear_selection_247fd63,string,,Clear selection,Ryd markering,
ui_climate_4857860,string,,Climate,Klima,
ui_climate_cards_f4996fd,string,,Climate Cards,Klimakort,
ui_climate_devices_are_found_automatically_add_extra_entities_5ebd8b7,string,,Climate devices are found automatically; add extra entities here if any are missing.,"Klimaenheder findes automatisk; tilføje ekstra enheder her, hvis der mangler nogen.",
ui_climate_dialog_control_add9f2b,string,,Climate dialog control,Kontrol af klimadialog,
ui_climate_sources_take_priority_and_use_their_current_temper_5dbcde3,string,,Climate sources take priority and use their current_temperature and current_humidity values. ,Klimakilder har prioritet og bruger deres aktuelle_temperatur og aktuelle_fugtighedsværdier.,keep the space at the start/end
ui_climate_stack_cards_dcff178,string,,Climate Stack Cards,Klimastakkort,
ui_climate_summary_4686577,string,,Climate summary,Klimaoversigt,
ui_climatedooropen_026f1c8,string,,climateDoorOpen,klimaDør Åben,
ui_climatehouse_9c0637a,string,,climateHouse,klimahus,
ui_climatewindowopen_9b0794a,string,,climateWindowOpen,klimavindue Åben,
ui_close_bbfa773,string,,Close,Tæt,
ui_cloud_backup_is_off_71dfae1,string,,Cloud backup is off,Cloud backup er slået fra,
ui_collapsed_by_default_65a57c6,string,,Collapsed by default,Skjulet som standard,
ui_collapsible_c932fac,string,,Collapsible,Sammenklappelig,
ui_collection_30c54a9,string,,Collection,Samling,
ui_color_1d0c830,string,,Color,Farve,
ui_color_typography_and_component_shape_b82e582,string,,"Color, typography, and component shape","Farve, typografi og komponentform",
ui_colors_and_light_dark_mode_37de9d5,string,,Colors and light/dark mode,Farver og lys/mørke tilstand,
ui_columns_cf723c5,string,,Columns,Kolonner,
ui_combine_multiple_accounts_from_the_same_carrier_into_one_0006a49,string,,Combine multiple accounts from the same carrier into one tab and parcel list.,Kombiner flere konti fra samme udbyder til én fane og en pakkeliste.,
ui_comfortpulse_100b63b,string,,comfortPulse,komfortPulse,
ui_community_source_716abd9,string,,Community source,Fællesskabets kilde,
ui_compact_1df39aa,string,,Compact,Kompakt,
ui_compact_header_50275e8,string,,Compact header,Kompakt header,
ui_compact_mode_hides_the_left_header_pill_persons_subtitle_da84968,string,,"Compact mode hides the left header pill, persons, subtitle/status information, and room counters. Swipe down on the compact bar to open Search, Flows, Edit, and Settings.","Kompakt tilstand skjuler venstre sidehovedpille, personer, undertekster/statusoplysninger og rumtællere. Stryg ned på den kompakte bjælke for at åbne Søgning, Flow, Rediger og Indstillinger.",
ui_compact_tile_height_78b57a3,string,,Compact tile height,Kompakt flisehøjde,
ui_configured_light_65a3aad,string,,%1$s configured light%2$s,%1$s konfigureret lys%2$s,keep %1$s %2$s
ui_confirm_04a2122,string,,Confirm,Bekræfte,
ui_connect_b65463c,string,,Connect,Forbinde,
ui_connected_through_home_assistant_cloud_47a54c0,string,,Connected through Home Assistant Cloud,Forbundet gennem Home Assistant Cloud,don't translate Home Assistant
ui_connected_through_your_external_home_assistant_address_966b0e6,string,,Connected through your external Home Assistant address,Forbundet via din eksterne Home Assistant adresse,don't translate Home Assistant
ui_connected_through_your_home_network_cdf4e0f,string,,Connected through your home network,Tilsluttet via dit hjemmenetværk,
ui_connecting_fd3e796,string,,Connecting…,Opretter forbindelse...,
ui_connection_6512ee1,string,,Connection,Forbindelse,
ui_connection_switched_to_8f04753,string,,Connection switched to %1$s,Forbindelsen skiftet til %1$s,keep %1$s
ui_contacting_your_home_assistant_server_e0a53d1,string,,Contacting your Home Assistant server…,Kontakter din Home Assistant-server...,don't translate Home Assistant
ui_content_4f9be05,string,,Content,Tilfreds,
ui_continue_2e02623,string,,Continue,Fortsætte,
ui_continuous_gps_for_live_tracking_uses_much_more_battery_fdcd80d,string,,Continuous GPS for live tracking — uses much more battery. Leave off for official-app-like behavior.,Kontinuerlig GPS til live tracking — bruger meget mere batteri. Lad være med officiel app-lignende adfærd.,
ui_control_ea1d3df,string,,Control,Kontrollere,
ui_control_how_accounts_become_tabs_and_lists_f100249,string,,Control how accounts become tabs and lists,"Styr, hvordan konti bliver til faner og lister",
ui_control_layout_4c3b047,string,,Control layout,Kontrol layout,
ui_controls_and_history_sensors_used_by_the_dialog_f71675d,string,,Controls and history sensors used by the dialog,"Kontrolelementer og historiesensorer, der bruges af dialogen",
ui_controls_light_in_this_profile_cd11089,string,,Controls %1$s light%2$s in this profile.,Styrer %1$s lys%2$s i denne profil.,keep %1$s %2$s
ui_cooling_5569ac4,string,,Cooling,Køling,
ui_copy_af74f7c,string,,Copy,Kopi,
ui_copy_dashboard_2ea354e,string,,Copy dashboard,Kopiér dashboard,
ui_copyright_2026_jimz011_b8f2c24,string,,Copyright © 2026 Jimz011,Copyright © 2026 Jimz011,
ui_corners_f1fb139,string,,Corners,Hjørner,
ui_could_not_add_the_parcel_check_the_number_and_fd157b4,string,,Could not add the parcel. Check the number and try again.,"Pakken kunne ikke tilføjes. Tjek nummeret, og prøv igen.",
ui_couldn_t_reach_a30cc1b,string,,Couldn't reach %1$s,Kunne ikke nå %1$s,keep %1$s
ui_couldn_t_reach_your_home_assistant_server_2a17c09,string,,Couldn't reach your Home Assistant server.,Kunne ikke nå din Home Assistant-server.,don't translate Home Assistant
ui_countdown_timer_282cb17,string,,Countdown timer,Nedtællingstimer,
ui_create_6e157c5,string,,Create,Skabe,
ui_create_a_flow_11b4415,string,,Create a flow,Skab et flow,
ui_create_a_separate_dashboard_auto_generate_imports_once_and_a5f0ef1,string,,Create a separate dashboard. Auto Generate imports once and then becomes editable; Start Empty only keeps persons available.,Opret et separat dashboard. Auto Generer importer én gang og bliver derefter redigerbar; Start Tom holder kun personer tilgængelige.,
ui_create_custom_page_d1f53e7,string,,Create custom page,Opret tilpasset side,
ui_created_by_jimz011_2026_hki_7_v_20cbca0,string,,Created by Jimz011 - 2026 • HKI 7 v%1$s,Oprettet af Jimz011 - 2026 • HKI 7 v%1$s,keep %1$s; don't translate HKI 7
ui_created_by_jimz011_with_help_from_ai_assisted_development_47c9a41,string,,"Created by Jimz011 with help from AI-assisted development tools. Product direction, design choices, testing, and responsibility for the released app remain with the project creator.","Skabt af Jimz011 med hjælp fra AI-assisteret udviklingsværktøjer. Produktretning, designvalg, test og ansvar for den frigivne app forbliver hos projektskaberen.",
ui_created_openly_1cc16d4,string,,Created openly,Skabt åbent,
ui_creates_a_full_duplicate_of_including_all_rooms_widgets_b96bbb1,string,,"Creates a full duplicate of ""%1$s"", including all rooms, widgets, and page settings. The copy is added to your dashboards without switching to it.","Opretter en fuld duplikat af ""%1$s"", inklusive alle rum, widgets og sideindstillinger. Kopien føjes til dine dashboards uden at skifte til den.",keep %1$s
ui_critical_04b7b26,string,,Critical,Kritisk,
ui_critical_low_5852b16,string,,%1$s critical · %2$s low,%1$s kritisk · %2$s lav,keep %1$s %2$s
ui_critical_replace_soon_dbd946d,string,,Critical — replace soon,Kritisk - udskift snart,
ui_current_4fc0e2b,string,,Current,Strøm,
ui_current_88a0a02,string,,%1$s° current,%1$s° strøm,keep %1$s
ui_current_charge_b6b0b3d,string,,Current charge,Nuværende afgift,
ui_current_e4ef83d,string,,Current %1$s%%,Nuværende %1$s%%,keep %1$s
ui_current_weather_0fc6239,string,,Current weather,Aktuelt vejr,
ui_currently_loaded_69ef6fb,string,,Currently loaded,Aktuelt indlæst,
ui_custom_081ae3f,string,,Custom,Skik,
ui_custom_buttons_c580449,string,,Custom buttons,Brugerdefinerede knapper,
ui_custom_camera_ada9096,string,,Custom Camera,Brugerdefineret kamera,
ui_custom_camera_url_8191b15,string,,Custom camera URL,Brugerdefineret kamera-URL,
ui_custom_ed17691,string,,Custom %1$s,Tilpasset %1$s,keep %1$s
ui_custom_entities_d6e76ae,string,,Custom entities,Brugerdefinerede enheder,
ui_custom_name_6af17c2,string,,Custom name,Brugerdefineret navn,
ui_custom_order_a7a5984,string,,Custom order,Brugerdefineret rækkefølge,
ui_custom_seconds_7467e28,string,,Custom seconds,Brugerdefinerede sekunder,
ui_custom_state_378153b,string,,Custom state...,Tilpasset tilstand...,
ui_custom_url_9c155e9,string,,Custom URL,Brugerdefineret URL,
ui_customize_device_energy_b754bb5,string,,Customize device energy,Tilpas enhedens energi,
ui_customize_top_consumers_eb249c5,string,,Customize top consumers,Tilpas topforbrugere,
ui_customize_water_devices_81ce5f6,string,,Customize water devices,Tilpas vandapparater,
ui_d_6388bb3,string,,"%1$s d, %2$s","%1$s d, %2$s",keep %1$s %2$s
ui_daily_backup_is_active_111a631,string,,Daily backup is active,Daglig backup er aktiv,
ui_dashboard_d87f47b,string,,Dashboard,Dashboard,
ui_dashboard_header_36d8656,string,,Dashboard header,Dashboard header,
ui_dashboard_name_466f3af,string,,Dashboard name,Dashboard navn,
ui_dashboard_width_and_card_shape_3fcad11,string,,Dashboard width and card shape,Dashboardbredde og kortform,
ui_dashboards_197565b,string,,Dashboards,Dashboards,
ui_dashboards_shared_by_your_family_import_to_add_a_8a6d06e,string,,Dashboards shared by your family. Import to add a copy to your dashboards; import again later to pull updates.,Dashboards deles af din familie. Importer for at tilføje en kopi til dine dashboards; importer igen senere for at trække opdateringer.,
ui_dashboards_visual_style_and_everyday_navigation_17f3ac2,string,,"Dashboards, visual style, and everyday navigation","Dashboards, visuel stil og hverdagsnavigation",
ui_data_series_e5977fb,string,,Data series,Dataserie,
ui_data_sources_dadd6ac,string,,Data sources,Datakilder,
ui_date_eb9a4bc,string,,Date,Dato,
ui_datetime_f1e5baf,string,,DateTime,DatoTid,
ui_day_to_839bf92,string,,%1$s day%2$s to %3$s,%1$s dag%2$s til %3$s,keep %1$s %2$s %3$s
ui_decrease_67e19d8,string,,Decrease,Formindske,
ui_default_808d7dc,string,,Default,Misligholdelse,
ui_default_effect_per_type_a4ce3c4,string,,Default effect per type,Standardeffekt pr. type,
