key,type,item,english,translation,notes
ui_delete_f6fdbe4,string,,Delete,Töröl,
ui_delete_floor_07c4a91,string,,Delete floor,Emelet törlése,
ui_delivered_eea956c,string,,Delivered,Szállítva,
ui_demo_mode_a85b728,string,,Demo mode,Demo mód,
ui_description_55f8ebc,string,,Description,Leírás,
ui_details_dc3decb,string,,Details,Részletek,
ui_detected_carbon_intensity_9983458,string,,Detected carbon intensity,Észlelt szénintenzitás,
ui_device_8c01559,string,,Device: %1$s,Eszköz: %1$s,keep %1$s
ui_device_a5a74a6,string,,Device,Eszköz,
ui_device_details_39c277d,string,,Device details,Az eszköz adatai,
ui_device_details_eb36018,string,,DEVICE DETAILS,A KÉSZÜLÉK RÉSZLETEI,
ui_device_energy_79de3d8,string,,Device energy,A készülék energiája,
ui_device_helpers_6a8b199,string,,Device & helpers,Eszköz és segítők,
ui_device_name_79d7a15,string,,Device name,Eszköz neve,
ui_device_tracker_and_geocoded_location_f9e2d34,string,,Device tracker and geocoded location,Eszközkövető és geokódolt hely,
ui_devices_728190e,string,,devices,eszközöket,
ui_devices_df485c8,string,,Devices,Eszközök,
ui_dialog_control_63e18cf,string,,Dialog control,Dialógus vezérlés,
ui_direction_5a47d4d,string,,Direction —,Irány -,
ui_disable_battery_optimization_d3201bf,string,,Disable Battery Optimization,Az akkumulátor optimalizálás letiltása,
ui_disarmed_aaa4d9e,string,,Disarmed,Lefegyverzett,
ui_discovered_acbb9e0,string,,Discovered,Felfedezte,
ui_dismiss_70afe9e,string,,Dismiss,Elvetés,
ui_display_574ff9b,string,,Display,Kijelző,
ui_display_linked_entities_and_dialog_layout_e6987f9,string,,"Display, linked entities, and dialog layout","Megjelenítés, csatolt entitások és párbeszédpanel-elrendezés",
ui_display_mode_627bc30,string,,Display mode,Megjelenítési mód,
ui_display_order_5f1293a,string,,Display order,Megjelenítési sorrend,
ui_done_e9b450d,string,,Done,Kész,
ui_door_locked_4b46012,string,,Door\nLocked,Ajtó\nLezárva,\n = line break
ui_door_open_74899a4,string,,Door\nOpen,Ajtó\nNyissa meg,\n = line break
ui_door_sensor_turns_lock_card_red_when_open_9bc1372,string,,Door sensor (turns lock card red when open),Ajtóérzékelő (nyitáskor pirosra vált a zárkártya),
ui_door_sensors_a7bb309,string,,Door sensors,Ajtóérzékelők,
ui_double_tap_a268e89,string,,Double tap,Koppintson duplán,
ui_drag_horizontally_across_the_full_button_547ea8c,string,,Drag horizontally across the full button,Húzza vízszintesen a teljes gombon keresztül,
ui_drag_to_reorder_use_the_eye_button_to_hide_cd28b4c,string,,Drag to reorder. Use the eye button to hide an item or schedule when it shows.,"Húzza át az átrendezéshez. A szem gombbal elrejtheti az elemet vagy ütemezést, amikor megjelenik.",
ui_drag_to_set_the_order_cameras_appear_on_the_7bcb4f5,string,,Drag to set the order cameras appear on the Security view.,Húzással állítsa be a kamerák sorrendjét a Biztonság nézetben.,
ui_drag_to_set_the_order_the_cards_appear_below_b6a92e4,string,,Drag to set the order the cards appear below the house on the Energy view.,Húzással állítsa be a kártyák megjelenési sorrendjét a ház alatt az Energia nézetben.,
ui_drag_to_set_the_order_thermostats_and_ac_units_62d49e7,string,,Drag to set the order thermostats and AC units appear on the Climate view.,"Húzza el a termosztátok sorrendjének beállításához, és az AC egységek megjelennek a Klíma nézetben.",
ui_drying_7ea61a9,string,,Drying,Szárítás,
ui_e_e0184ad,string,,E,E,
ui_each_group_controls_one_part_of_this_page_286a40b,string,,Each group controls one part of this page,Minden csoport az oldal egy részét vezérli,
ui_each_home_keeps_its_own_login_dashboard_notification_conne_c261f94,string,,"Each home keeps its own login, dashboard, notification connection, and location registration","Minden otthon megőrzi saját bejelentkezési adatait, irányítópultját, értesítési kapcsolatát és helyregisztrációját",
ui_edit_5301648,string,,Edit,Szerkesztés,
ui_edit_entities_485ee65,string,,Edit entities,Szerkessze az entitásokat,
ui_edit_page_17e45f8,string,,Edit page,Oldal szerkesztése,
ui_edit_sensors_6c38d51,string,,Edit sensors,Érzékelők szerkesztése,
ui_effects_8f25a85,string,,Effects,Hatások,
ui_electricity_925cf7f,string,,Electricity,Villany,
ui_electricity_total_c81c63f,string,,Electricity Total,Villamos energia összesen,
ui_elevation_a514da1,string,,Elevation,Magasság,
ui_empty_3159fe4,string,,Empty,Üres,
ui_empty_bin_0cbe2d7,string,,Empty bin,Üres szemetes,
ui_empty_bin_bcf05c4,string,,Empty bin: %1$s,Üres kuka: %1$s,keep %1$s
ui_empty_bin_optional_fallback_e40b857,string,,Empty bin (optional fallback),Üres tartály (opcionális tartalék),
ui_empty_iframe_open_its_settings_in_edit_mode_and_c17ba2f,string,,Empty iFrame — open its settings in edit mode and enter a web address.,"Üres iFrame — nyissa meg a beállításait szerkesztési módban, és írjon be egy webcímet.",
ui_empty_markdown_widget_open_its_settings_in_edit_mode_b65072d,string,,Empty markdown widget — open its settings in edit mode to write content.,Üres markdown widget — tartalom írásához nyissa meg a beállításait szerkesztési módban.,
ui_empty_stack_79d38d5,string,,Empty Stack,Üres verem,
ui_enable_cloud_backup_32fe82b,string,,Enable cloud backup,Felhőbeli biztonsági mentés engedélyezése,
ui_enable_home_assistant_backup_bd7cf62,string,,Enable Home Assistant backup,Home Assistant biztonsági mentés engedélyezése,don't translate Home Assistant
ui_enable_the_features_hki_7_may_use_in_the_52e596d,string,,Enable the features HKI 7 may use in the background,"Engedélyezze azokat a funkciókat, amelyeket HKI 7 használhat a háttérben",don't translate HKI 7
ui_enabled_e22fb09,string,,ENABLED,ENGEDÉLYEZVE,
ui_end_2a002eb,string,,End: %1$s,vége: %1$s,keep %1$s
ui_energy_437bcb1,string,,Energy,Energia,
ui_energy_cards_c84abda,string,,Energy Cards,Energia kártyák,
ui_energy_counters_imported_from_home_assistant_s_energy_dash_9dd23f9,string,,Energy counters imported from Home Assistant's Energy dashboard.,Energiaszámlálók importálva Home Assistant energia irányítópultjáról.,don't translate Home Assistant
ui_energy_stack_cards_5ac4b4c,string,,Energy Stack Cards,Energy Stack kártyák,
ui_energyscene_374cbbb,string,,energyScene,EnergyScene,
ui_enter_a_pin_4e6a960,string,,Enter a PIN,Adjon meg egy PIN-kódot,
ui_enter_a_valid_json_object_00d1e89,string,,Enter a valid JSON object,Adjon meg egy érvényes JSON-objektumot,
ui_enter_an_address_manually_5eda99d,string,,Enter an address manually,Adjon meg egy címet manuálisan,
ui_enter_code_ab45ae5,string,,Enter code,Írja be a kódot,
ui_enter_http_url_relative_path_or_webrtc_id_e_bb736eb,string,,"Enter HTTP URL, relative path, or WebRTC ID (e.g., poort_hd)","Adja meg a HTTP URL-t, a relatív elérési utat vagy a WebRTC azonosítót (pl. poort_hd)",
ui_enter_http_url_relative_path_or_webrtc_path_e_41da8c2,string,,"Enter HTTP URL, relative path, or WebRTC path (e.g., url: poort_hd)","Adja meg a HTTP URL-t, a relatív elérési utat vagy a WebRTC elérési utat (pl. URL: poort_hd)",
ui_enter_the_same_data_object_home_assistant_shows_in_f7e27af,string,,Enter the same data object Home Assistant shows in YAML. JSON is used here so values keep their exact type.,"Írja be ugyanazt az adatobjektumot, amely a YAML-ben látható Home Assistant. Itt JSON-t használunk, így az értékek megtartják a pontos típusukat.",don't translate Home Assistant
ui_entities_390082d,string,,Entities · %1$s,Entitások · %1$s,keep %1$s
ui_entities_6510c2f,string,,Entities (%1$s),Entitások (%1$s),keep %1$s
ui_entities_9d88f3c,string,,entities,entitások,
ui_entities_appearance_and_interactions_b90b013,string,,"Entities, appearance, and interactions","Entitások, megjelenés és interakciók",
ui_entities_f7638a2,string,,Entities,Entitások,
ui_entities_that_signal_activity_or_safety_states_769b862,string,,Entities that signal activity or safety states,"Olyan entitások, amelyek tevékenységet vagy biztonsági állapotokat jeleznek",
ui_entity_icons_gently_glow_spin_or_pulse_while_the_b3a8910,string,,"Entity icons gently glow, spin, or pulse while the device is on. Only active devices animate.","Az entitásikonok finoman világítanak, forognak vagy lüktetnek, miközben az eszköz be van kapcsolva. Csak az aktív eszközök animálnak.",
ui_entity_integrations_852a3e0,string,,Entity integrations,Entitásintegrációk,
ui_entity_name_9543eb8,string,,Entity name,Entitás neve,
ui_entity_picture_0569c68,string,,Entity picture,Entitás képe,
ui_entity_unavailable_3974ddb,string,,Entity unavailable,Az entitás nem elérhető,
ui_event_ad8919a,string,,Event,Esemény,
ui_every_contribution_helps_and_payment_is_never_required_1bc44f2,string,,"Every contribution helps, and payment is never required","Minden hozzájárulás segít, és soha nem kell fizetni",
ui_everyday_navigation_e2f1711,string,,Everyday navigation,Mindennapi navigáció,
ui_everyone_c756f6a,string,,Everyone,Mindenki,
ui_exact_text_or_number_reported_by_home_assistant_00e5cc6,string,,Exact text or number reported by Home Assistant,A pontos szöveget vagy számot jelentette: Home Assistant,don't translate Home Assistant
ui_example_com_or_https_8381ca6,string,,example.com or https://…,example.com vagy https://…,
ui_existing_camera_5fb3653,string,,Existing Camera,Meglévő kamera,
ui_exit_demo_mode_ab94122,string,,Exit Demo Mode,Lépjen ki a Demo módból,
ui_exit_full_screen_3d9afda,string,,Exit full screen,Kilépés a teljes képernyőről,
ui_exiting_removes_the_sample_home_and_returns_to_the_05548e1,string,,"Exiting removes the sample home and returns to the welcome screen, where you can connect a real Home Assistant server.","A kilépéssel eltávolítja a minta kezdőlapját, és visszatér az üdvözlő képernyőre, ahol valódi Home Assistant szervert tud csatlakoztatni.",don't translate Home Assistant
ui_expected_delivery_78d54b2,string,,Expected delivery,Várható szállítás,
ui_expected_today_4af5600,string,,Expected today,Ma várható,
ui_external_url_or_nabu_casa_url_d2e1eed,string,,External URL or Nabu Casa URL,Külső URL vagy Nabu Casa URL,don't translate Nabu Casa
ui_family_sharing_160fddb,string,,Family Sharing,Családi megosztás,
ui_family_sharing_settings_are_controlled_by_a_home_assistant_cdb35a2,string,,Family Sharing settings are controlled by a Home Assistant admin. You can use a dashboard shared with you below.,A Családi megosztás beállításait egy Home Assistant adminisztrátor vezérli. Az alábbiakban Önnel megosztott irányítópultot használhat.,don't translate Home Assistant
ui_fan_ec38406,string,,Fan,Ventilátor,
ui_fan_modes_fbaa3df,string,,Fan & modes,Ventilátor és üzemmódok,
ui_fans_73d38db,string,,Fans,Rajongók,
ui_fetch_climate_entities_from_home_assistant_again_a65f837,string,,Fetch climate entities from Home Assistant again.,Az éghajlati entitások lekérése ismét innen: Home Assistant.,don't translate Home Assistant
ui_fetch_rooms_floors_and_their_entities_from_home_assistant_0d84305,string,,"Fetch rooms, floors, and their entities from Home Assistant again.","A szobák, emeletek és entitásaik lekérése ismét innen: Home Assistant.",don't translate Home Assistant
ui_fetch_security_entities_from_home_assistant_again_577b666,string,,Fetch security entities from Home Assistant again.,A biztonsági entitások lekérése ismét innen: Home Assistant.,don't translate Home Assistant
ui_fetch_the_home_assistant_energy_dashboard_configuration_ag_9180e9b,string,,Fetch the Home Assistant energy dashboard configuration again.,Töltse le újra a Home Assistant energia-műszerfal konfigurációját.,don't translate Home Assistant
ui_find_home_assistant_locally_c992bdf,string,,Find Home Assistant locally,Keresse meg a Home Assistant helyben,don't translate Home Assistant
ui_firmware_94fe490,string,,Firmware %1$s,Firmware %1$s,keep %1$s
ui_five_simple_gestures_are_all_you_need_to_get_d4c2675,string,,Five simple gestures are all you need to get around HKI 7.,Öt egyszerű kézmozdulat elegendő a HKI 7 megkerüléséhez.,don't translate HKI 7
ui_fixed_tab_10fe998,string,,Fixed tab,Fix fül,
ui_floor_7db82f7,string,,Floor,Emelet,
ui_floor_assignment_288a740,string,,Floor assignment,Emeleti feladat,
ui_floor_name_e9d98d6,string,,Floor name,Emelet neve,
ui_floor_settings_640cb8e,string,,Floor settings,Padlóbeállítások,
ui_flowphase_101d9f0,string,,flowPhase,flowPhase,
ui_flows_1242655,string,,Flows,Flows,
ui_focused_groups_keep_advanced_options_easy_to_find_44ac86e,string,,Focused groups keep advanced options easy to find,A fókuszcsoportok segítségével a speciális beállítások könnyen megtalálhatók,
ui_font_family_54a1848,string,,Font family,Betűcsalád,
ui_font_size_ef89fc7,string,,Font size · %1$s%%,Betűméret · %1$s%%,keep %1$s
ui_fonts_ffe688a,string,,Fonts,Betűtípusok,
ui_force_high_refresh_rate_214de79,string,,Force high refresh rate,Magas frissítési gyakoriság kényszerítése,
ui_forecast_528bc4b,string,,Forecast,Előrejelzés,
ui_forecast_entities_c950412,string,,Forecast entities,Előrejelzési entitások,
ui_forget_selection_7864f34,string,,Forget selection,Felejtsd el a kiválasztást,
ui_forward_ba4e722,string,,Forward,Előre,
ui_from_ad3b521,string,,From %1$s,%1$s,keep %1$s
ui_from_state_6c7eaef,string,,From state,Államból,
ui_full_changelog_ae838e7,string,,Full changelog,Teljes változásnapló,
ui_full_controls_68749a5,string,,Full controls,Teljes vezérlés,
ui_full_day_name_25ab7ee,string,,Full Day Name,Teljes napi név,
ui_full_url_or_a_path_on_your_home_assistant_66f9c59,string,,Full URL or a path on your Home Assistant server (e.g. /local/vacuum.png),Teljes URL vagy elérési út a Home Assistant szerverén (pl. /local/vacuum.png),don't translate Home Assistant
ui_gas_ead9650,string,,Gas,Gáz,
ui_generating_your_rooms_01654a1,string,,Generating your rooms,A szobák létrehozása,
ui_get_started_bd2cb05,string,,Get Started,Kezdje el,
ui_give_a_humidifier_a_fan_select_input_select_to_860be4d,string,,"Give a humidifier a fan / select / input_select to control its speed; its options replace the humidifier's mode chips, and modes move to the dialog's nav bar.","Adjon egy párásítónak ventilátort / select / input_select a sebességének szabályozásához; opciói helyettesítik a párásító üzemmód chipjeit, a módok pedig a párbeszédpanel navigációs sávjába kerülnek.",
ui_glow_6ae5a62,string,,glow,izzás,
ui_glowphase_748e6d6,string,,glowPhase,glowPhase,
ui_glowpulse_9269294,string,,glowPulse,glowPulse,
ui_good_61dedcf,string,,Good,Jó,
ui_google_drive_07c2964,string,,Google Drive,Google Drive,don't translate Google Drive
ui_got_it_5b8027f,string,,Got it,Értem,
ui_got_it_let_s_explore_107038f,string,,Got it — let's explore,Megvan – fedezzük fel,
ui_graph_sensor_c63cbb6,string,,Graph %1$s · %2$s sensor%3$s,Grafikon %1$s · %2$s érzékelő%3$s,keep %1$s %2$s %3$s
ui_graph_style_6acd980,string,,Graph Style,Grafikon stílus,
ui_graphs_7839947,string,,Graphs,Grafikonok,
ui_grid_density_and_button_presentation_b7907e5,string,,Grid density and button presentation,Rácssűrűség és gomb megjelenítése,
ui_grid_density_width_and_tile_shape_267ad9a,string,,"Grid density, width, and tile shape","Rács sűrűsége, szélessége és csempe alakja",
ui_grid_phases_0a5eae5,string,,Grid & phases,Rács és fázisok,
ui_group_light_paused_for_manual_control_78d6b74,string,,%1$s group light%2$s paused for manual control.,%1$s csoportfény%2$s szünetel a kézi vezérléshez.,keep %1$s %2$s
ui_group_related_cards_in_one_section_f978d2b,string,,Group related cards in one section,Csoportosítsa a kapcsolódó kártyákat egy szakaszban,
ui_guide_motion_579dcaf,string,,guide_motion,útmutató_mozgás,
ui_guide_progress_6138614,string,,guide_progress,útmutató_haladás,
ui_gust_53f5da4,string,, (gust %1$s),(lökés %1$s),keep %1$s; keep the space at the start/end
ui_h_0be1674,string,,%1$sh,%1$sh,keep %1$s
ui_header_31341c6,string,,Header,Fejléc,
ui_header_appearance_40327c9,string,,Header appearance,Fejléc megjelenése,
ui_header_custom_color_rrggbb_1887d0a,string,,Header custom color (#RRGGBB),Fejléc egyéni színe (#RRGGBB),
ui_header_pill_d7520cf,string,,Header pill,Fejléc pirula,
ui_header_text_7f71314,string,,Header text,Fejléc szövege,
ui_header_text_f7593e7,string,,Header Text,Fejléc szövege,
ui_header_wallpaper_url_or_path_25cf2b6,string,,Header wallpaper URL or path,Fejléc háttérkép URL-je vagy elérési útja,
ui_heading_some_bold_text_a_list_item_one_item_b7f049b,string,,"# Heading\nSome **bold** text, a list:\n- item one\n- item two","# Címsor\nNéhány **félkövér** szöveg, egy lista:\n- első tétel\n- második tétel",\n = line break
ui_healthy_80ea156,string,,Healthy,Egészséges,
ui_heating_f2a3e6e,string,,Heating,Fűtés,
ui_height_3f608b4,string,,Height,Magasság,
ui_help_the_project_without_buying_premium_e960d10,string,,Help the project without buying Premium,Segítse a projektet Premium vásárlása nélkül,
ui_hidden_1364716,string,,%1$s hidden,%1$s elrejtve,keep %1$s
ui_hidden_d4c2792,string,,Hidden,Rejtett,
ui_hidden_during_c0afbbc,string,,Hidden during,alatt elrejtve,
ui_hidden_rooms_f621ba4,string,,Hidden rooms,Rejtett szobák,
ui_hidden_items_advanced_title,string,,Hidden items (advanced),Rejtett elemek (speciális),
ui_hidden_items_advanced_hint,string,,Comma-separated list of button entity ids or badge/widget ids to hide from this person specifically. A button's id is its entity id; a badge or widget's id is shown in its own Appearance settings.,"A gomb entitásazonosítóinak vagy jelvény-/modulazonosítóinak vesszővel elválasztott listája, amelyek elrejthetők az adott személy elől. A gomb azonosítója az entitásazonosító; a jelvény vagy widget azonosítója megjelenik a saját megjelenési beállításaiban.",
ui_hidden_views_3e16d85,string,,Hidden views,Rejtett nézetek,
ui_hide_certain_views_or_rooms_from_specific_people_to_f10458c,string,,Hide certain views or rooms from specific people to keep their dashboard simple. This is UX-level hiding — it does not restrict what they can do in Home Assistant itself.,"Elrejthet bizonyos nézeteket vagy szobákat bizonyos személyek elől, hogy az irányítópult egyszerű legyen. Ez UX-szintű elrejtés – nem korlátozza, hogy magában a Home Assistant-ban mit tehetnek.",don't translate Home Assistant
ui_hide_connection_notification_dcee06a,string,,Hide Connection Notification,Kapcsolódási értesítés elrejtése,
ui_hide_this_badge_or_schedule_when_it_appears_e149fbf,string,,"Hide this badge, or schedule when it appears","Rejtsd el ezt a jelvényt, vagy ütemezd, amikor megjelenik",
ui_hide_this_button_or_schedule_when_it_appears_a28bf66,string,,"Hide this button, or schedule when it appears","A gomb elrejtése, vagy ütemezése, amikor megjelenik",
ui_high_accuracy_mode_954d2c5,string,,High accuracy mode,Nagy pontosságú üzemmód,
ui_history_90ccd64,string,,History,Történelem,
ui_hki_7_68a9e17,string,,HKI 7,HKI 7,don't translate HKI 7
ui_hki_7_collects_location_data_to_enable_presence_detection_2dda033,string,,HKI 7 collects location data to enable presence detection and zone-based ,A HKI 7 helyadatokat gyűjt a jelenlétérzékelés és a zóna alapú engedélyezéséhez,don't translate HKI 7; keep the space at the start/end
ui_hki_7_logo_a445c44,string,,HKI 7 logo,HKI 7 logó,don't translate HKI 7
ui_hki_7_turns_your_native_home_assistant_entities_rooms_c95b345,string,,"HKI 7 turns your native Home Assistant entities, rooms, automations, media, energy data, and services into a configurable mobile dashboard. It is designed to stay connected to Home Assistant as the source of truth while offering a distinct HKI interface.","A HKI 7 a natív Home Assistant entitásokat, helyiségeket, automatizálásokat, médiát, energiaadatokat és szolgáltatásokat konfigurálható mobil irányítópulttá alakítja. Úgy tervezték, hogy kapcsolatban maradjon a Home Assistant, mint az igazság forrásával, miközben külön HKI interfészt kínál.","don't translate Home Assistant, HKI 7"
ui_hki_7_v_d5594a7,string,,HKI 7 v%1$s,HKI 7 v%1$s,keep %1$s; don't translate HKI 7
ui_home_and_rooms_are_always_shown_reorder_the_other_bea984a,string,,Home and Rooms are always shown. Reorder the other tabs with the arrows and toggle each on or off.,"Az Otthon és a szobák mindig megjelennek. Rendezze át a többi fület a nyilakkal, és kapcsolja be vagy ki mindegyiket.",
ui_home_assistant_backup_is_off_4524f2e,string,,Home Assistant backup is off,Home Assistant biztonsági mentés ki van kapcsolva,don't translate Home Assistant
ui_home_assistant_c8fd3bb,string,,Home Assistant,Home Assistant,don't translate Home Assistant
ui_home_assistant_instances_b0de2f3,string,,Home Assistant instances,Home Assistant példány,don't translate Home Assistant
ui_home_assistant_will_be_unavailable_briefly_while_it_restar_df30b45,string,,Home Assistant will be unavailable briefly while it restarts. Administrator access is required.,"A Home Assistant rövid ideig nem lesz elérhető, amíg újraindul. Adminisztrátori hozzáférés szükséges.",don't translate Home Assistant
ui_home_security_aa534f2,string,,HOME SECURITY,OTTHONBIZTONSÁG,
ui_home_wi_fi_names_comma_separated_b71c6ab,string,,Home Wi-Fi names (comma separated),Otthoni Wi-Fi-nevek (vesszővel elválasztva),
ui_hourly_forecast_50f6c9c,string,,Hourly forecast,Óránkénti előrejelzés,
ui_how_this_control_communicates_state_ad17a3d,string,,How this control communicates state,Hogyan kommunikál ez a vezérlő az állapottal,
ui_how_this_icon_animates_while_the_device_is_active_dffdaf5,string,,"How this icon animates while the device is active. ""Auto"" follows the global setting; the rest override it for this icon.","Hogyan animál ez az ikon, miközben az eszköz aktív. Az ""Auto"" a globális beállítást követi; a többi felülírja ennél az ikonnál.",
ui_http_homeassistant_local_8123_67b2235,string,,http://homeassistant.local:8123,http://homeassistant.local:8123,
ui_http_url_relative_path_or_webrtc_name_e_g_dfc56c4,string,,"HTTP URL, relative path, or WebRTC name (e.g., url: poort_hd)","HTTP URL, relatív elérési út vagy WebRTC név (pl. URL: poort_hd)",
ui_https_1a66279,string,,https://…,https://…,
ui_https_example_ui_nabu_casa_4d97501,string,,https://example.ui.nabu.casa,https://example.ui.nabu.casa,
ui_humidifiers_aa38e2a,string,,Humidifiers,Párásítók,
ui_humidifiers_are_found_automatically_from_the_humidifier_do_0717429,string,,Humidifiers are found automatically from the humidifier domain; add extra entities here if any are missing.,"A párásítók automatikusan megtalálhatók a párásító tartományból; adjon hozzá további entitásokat, ha hiányzik.",
ui_humidifying_5d5f6c5,string,,Humidifying,Párásító,
ui_humidity_65adb9c,string,,Humidity,Nedvesség,
ui_humidity_control_devices_c7e4846,string,,Humidity control devices,Páratartalom-szabályozó eszközök,
ui_humidity_sensor_graphed_in_activity_5b792e1,string,,Humidity sensor (graphed in Activity),Páratartalom érzékelő (grafikon a tevékenység alatt),
ui_icon_716f63b,string,,Icon,Ikon,
ui_icon_animation_5b1faae,string,,Icon animation,Ikon animáció,
ui_icon_animations_and_effects_db0dea4,string,,Icon animations and effects,Ikonanimációk és effektusok,
ui_icon_eeaa97d,string,,Icon: %1$s,Ikon: %1$s,keep %1$s
ui_icon_feedback_180b871,string,,Icon & feedback,Ikon és visszajelzés,
ui_icons_edb8f6c,string,,Icons,Ikonok,
ui_identity_7e5a975,string,,Identity,Identitás,
ui_identity_and_connection_bee53f8,string,,Identity and connection,Identitás és kapcsolat,
ui_identity_presentation_indicators_and_maintenance_d46fbf4,string,,"Identity, presentation, indicators, and maintenance","Identitás, bemutatás, mutatók és karbantartás",
ui_idle_cc1ebdd,string,,Idle,Tétlen,
ui_image_50e19fd,string,,Image,Kép,
ui_image_style_size_shape_and_background_40c17b6,string,,"Image style, size, shape, and background","A kép stílusa, mérete, alakja és háttere",
ui_image_url_or_path_ddd8d74,string,,Image URL or path,A kép URL-je vagy elérési útja,
ui_import_d6fbc9d,string,,Import,Importálás,
ui_import_entities_that_have_not_been_edited_or_remove_6edde59,string,,"Import entities that have not been edited, or remove all climate edits and import from scratch.","Importálja a nem szerkesztett entitásokat, vagy távolítsa el az összes klímamódosítást, és a semmiből importálja.",
ui_import_entities_that_have_not_been_edited_or_remove_9851b28,string,,"Import entities that have not been edited, or remove all security edits and import from scratch.","Importálja a nem szerkesztett entitásokat, vagy távolítsa el az összes biztonsági szerkesztést, és a semmiből importálja.",
ui_import_from_family_f9eb88d,string,,Import from family,Import a családból,
ui_import_only_rooms_and_entities_that_have_not_been_478d449,string,,"Import only rooms and entities that have not been edited, or remove all edited rooms and floors and import everything from scratch.","Csak olyan szobákat és entitásokat importáljon, amelyeket nem szerkesztett, vagy távolítsa el az összes szerkesztett helyiséget és emeletet, és importáljon mindent a semmiből.",
ui_import_only_rooms_that_have_not_been_edited_or_d59bee5,string,,"Import only rooms that have not been edited, or rebuild everything. Rebuilding removes all edited rooms and floors before importing them from scratch.","Csak olyan szobákat importáljon, amelyeket nem szerkesztett, vagy építsen újjá mindent. Az újjáépítés eltávolítja az összes szerkesztett helyiséget és emeletet, mielőtt a semmiből importálja őket.",
ui_import_sensors_with_device_class_battery_and_unit_of_dfaced9,string,,Import sensors with device_class battery and unit_of_measurement %.,Érzékelők importálása eszközosztályú akkumulátorral és mértékegység %-kal.,
ui_import_settings_that_have_not_been_edited_or_remove_2fc3850,string,,"Import settings that have not been edited, or remove all energy edits and import from scratch.","Importálja a nem szerkesztett beállításokat, vagy távolítsa el az összes energiamódosítást, és importálja a semmiből.",
ui_import_unedited_4a58143,string,,Import unedited,Importálás szerkesztetlenül,
ui_imported_stacks_cannot_be_removed_in_auto_mode_hide_608f9ed,string,,"Imported stacks cannot be removed in auto mode. Hide the stack instead, or take over / switch to manual mode to delete it permanently.","Az importált kötegek nem távolíthatók el automatikus módban. Ehelyett rejtse el a köteget, vagy vegye át / váltson kézi módba a végleges törléshez.",
ui_importing_820599d,string,,Importing…,Importálás…,
ui_importing_areas_and_entities_from_home_assistant_0e50b82,string,,Importing areas and entities from Home Assistant…,Területek és entitások importálása innen: Home Assistant…,don't translate Home Assistant
ui_incoming_outgoing_1815915,string,,%1$s incoming · %2$s outgoing%3$s,%1$s bejövő · %2$s kimenő%3$s,keep %1$s %2$s %3$s
ui_incoming_outgoing_49b9c0b,string,,%1$s incoming · %2$s outgoing,%1$s bejövő · %2$s kimenő,keep %1$s %2$s
ui_incorrect_pin_2de1d18,string,,Incorrect PIN,Helytelen PIN-kód,
ui_increase_5a7fecf,string,,Increase,Növekedés,
ui_individual_water_usage_21dd78c,string,,Individual water usage,Egyéni vízhasználat,
ui_individual_widgets_ff1526f,string,,Individual widgets,Egyedi widgetek,
ui_indoor_average_53abf03,string,,INDOOR AVERAGE,BELTÉRI ÁTLAG,
ui_indoor_comfort_7060319,string,,Indoor comfort,Beltéri kényelem,
ui_instance_name_e98a2eb,string,,Instance name,Példány neve,
ui_interactions_0b3583e,string,,Interactions,Interakciók,
ui_internal_url_acab9b2,string,,Internal URL,Belső URL,
ui_interval_seconds_eaeeb46,string,,Interval seconds,Intervallum másodperc,
ui_is_c24d775,string,, is,van,keep the space at the start/end
ui_item_corner_roundness_5032003,string,,Item corner roundness,A cikk sarok kereksége,
ui_items_cabff0b,string,,%1$s items,%1$s elem,keep %1$s
ui_k_df46805,string,,%1$sK,%1$sK,keep %1$s
ui_keep_existing_edits_or_remove_all_battery_edits_and_acc0236,string,,"Keep existing edits, or remove all battery edits and import from scratch.","Tartsa meg a meglévő módosításokat, vagy távolítsa el az összes akkumulátor-módosítást, és importálja a semmiből.",
ui_keep_only_the_title_right_header_pill_and_back_7777651,string,,"Keep only the title, right header pill, and back button when a page has one.","Csak a címet, a jobb oldali fejlécet és a vissza gombot tartsa meg, ha az oldalon van.",
ui_keeps_a_connection_to_home_assistant_for_instant_notificat_ecaee7d,string,,Keeps a connection to Home Assistant for instant notifications,Kapcsolatot tart fenn a Home Assistant szolgáltatással az azonnali értesítések érdekében,don't translate Home Assistant
ui_keeps_presence_detection_and_zone_automations_working_andr_c48598a,string,,Keeps presence detection and zone automations working. Android should show ‘Allow all the time’.,Működik a jelenlétérzékelés és a zónaautomatika. Az Androidon az „Engedélyezés mindig” feliratot kell jeleznie.,
ui_keeps_your_device_location_updated_in_home_assistant_e295875,string,,Keeps your device location updated in Home Assistant,Frissíti az eszköz helyét itt: Home Assistant,don't translate Home Assistant
ui_km_h_ede7178,string,,%1$s km/h,%1$s km/h,keep %1$s
ui_kwh_72c28e9,string,,kWh,kWh,
ui_languages_and_frameworks_used_by_the_android_app_fb4ac97,string,,Languages and frameworks used by the Android app,Az Android alkalmazás által használt nyelvek és keretrendszerek,
ui_last_backup_05509f8,string,,Last backup %1$s,Utolsó biztonsági mentés %1$s,keep %1$s
ui_last_h_3faaee1,string,,Last %1$sh,Utolsó %1$só,keep %1$s
